'n Verlore Verstand~Horror~Skobbejak Games~Skobbejak Games~Console~Apr 21, 2017~Apr 21, 2017~Apr 21, 2017~~
Abyss: The Wraiths of Eden~Point & Click~Artifex Mundi~Artifex Mundi~No~Oct 20, 2017~Oct 20, 2017~Oct 20, 2017~~
Abzû~Adventure, art~Giant Squid~505 Games~No~Dec 5, 2016~Dec 5, 2016~Dec 5, 2016~~
Ace Combat 7: Skies Unknown~Flight simulator~Project Aces~Bandai Namco Ent.~No~2018~2018~2018~~
Acorn Assault: Rodent Revolution~Platform~High Tale Studios~Black Shell Media~Console~Jan 11, 2017~Jan 11, 2017~Jan 11, 2017~~[5]
Action Henk~Platform~RageSquid~Curve Digital~No~May 4, 2016~May 4, 2016~May 4, 2016~~[6]
Action News Heroes~run-and-gun~Krewe Studios~Krewe Studios~Console~Jul 27, 2016~Jul 27, 2016~Jul 27, 2016~~
Active Soccer 2 DX~Sports~The Fox Software~The Fox Software~No~Unreleased~Mar 30, 2016~Mar 30, 2016~~
Adam's Venture: Origins~Action & Adventure~SOEDESCO~SOEDESCO~No~Unreleased~Apr 1, 2016~Apr 1, 2016~~
Adventures of Pip~Platform~TicToc Games~TicToc Games~No~Aug 21, 2015~Aug 21, 2015~Aug 21, 2015~~[7]
The Adventure Pals~Platform, rpg~Massive Monster~Armor Games~No~2017~2017~2017~~
Adventure Time: Finn & Jake Investigations~Action-adventure~Vicious Cycle Software~Little Orbit~No~Unreleased~Nov 6, 2015~Oct 20, 2015~~[8]
AER - Memories of Old~Adventure~Forgotten Key~Daedalic Entertainment~No~Oct 25, 2017~Oct 25, 2017~Oct 25, 2017~~[9]
AereA~Action RPG, Music~Triangle Studios~SOEDESCO~No~Jun 30, 2017~Jun 30, 2017~Jun 30, 2017~~
AeternoBlade~Action-adventure~Corecell Technology~Corecell Technology~No~Aug 30, 2017~Aug 30, 2017~Aug 30, 2017~~
AeternoBlade 2~Action-adventure~Corecell Technology~Corecell Technology~No~TBA~TBA~TBA~~
AFL Evolution~Sports~Wicked Witch Software~Home Entertainment Suppliers~No~Unreleased~May 5, 2017~May 5, 2017~~
Aftercharge~shooter~Chainsawesome Games~Chainsawesome Games~Console~2018~2018~2018~~
Agatha Christie: The ABC Murders~Point-and-click adventure~Artefacts Studio~Microïds~No~Unreleased~Feb 4, 2016~Feb 23, 2016~~
Agents of Mayhem~Action-adventure~Volition~Deep Silver~No~Unreleased~Aug 18, 2017~Aug 15, 2017~~
Agony~Survival Horror~Madmind Studio~PlayWay~No~Mar 30, 2018~Mar 30, 2018~Mar 30, 2018~~
AIPD~Top-down Twin Stick Shooter~Blazing Badger GmbH~Blazing Badger GmbH~No~Unreleased~Jan 29, 2016~Jan 29, 2016~~[10]
Air Guitar Warrior~Music, Shooter~Virtual Air Guitar Company~Virtual Air Guitar Company~Yes~Mar 29, 2017~Mar 29, 2017~Mar 29, 2017~ K ~
Air Missions: HIND~Simulation~3Division Entertainment~3Division Entertainment~Console~Jun 14, 2017~Jun 14, 2017~Jun 14, 2017~~
Akuatica: Turtle Racing~Racing~Tianyu Studio Software~Tianyu Studio Software~No~Nov 17, 2017~Nov 17, 2017~Nov 17, 2017~~
Alaloth: Champions of The Four Kingdoms~Action, RPG~Gamera Interactive~Gamera Interactive~No~2018~2018~2018~~
Albedo: Eyes from Outer Space~First Person Adventure~Z4G0~Merge Games~No~Jan 20, 2016~Jan 20, 2016~Jan 20, 2016~~
Albert and Otto~Puzzle, Platformer~K Bros Games~Digerati Distribution~Console~Jan 9, 2018~Jan 9, 2018~Jan 9, 2018~~
Alekhine's Gun~Action, stealth~Haggard Games~Maximum Games~No~Unreleased~May 25, 2016~May 1, 2016~~
Alien: Isolation~First-person survival horror, stealth~The Creative Assembly~Sega~No~Jun 11, 2015~Oct 7, 2014~Oct 7, 2014~~[11]
All Things Go Boom!~Party~Double Bomb Interactive~Double Bomb Interactive~Timed~TBA~TBA~TBA~~[12]
Amazing Princess Sarah~Action, platform~Haruneko~Haruneko~Console~Jan 29, 2016~Jan 29, 2016~Jan 29, 2016~~[13]
The Amazing Spider-Man 2~Action-adventure~Beenox~Activision~No~Unreleased~May 16, 2014~Apr 29, 2014~~[14]
Among the Sleep~Survival horror~Krillbite Studio~Krillbite Studio~No~Jun 3, 2016~Jun 3, 2016~Jun 3, 2016~~[15]
Anamorphine~Adventure~Artifact 5~Artifact 5~No~2017~2017~2017~~
Anarcute~Action & Adventure~AnarTeam~AnarTeam~Timed~Unreleased~Jul 12, 2016~Jul 12, 2016~~[16]
Ancestors~Strategy~Destructive Creations~1C Publishing~Console~2017~2017~2017~~
Angry Birds Star Wars~Puzzle, strategy~Rovio Entertainment, Exient Entertainment~Activision~No~Nov 22, 2013~Nov 22, 2013~Nov 22, 2013~~[17]
Anima: Gate of Memories~Action RPG~Anima Project~Badland Games~No~Unreleased~Jun 3, 2016~Jun 3, 2016~~
Anode~Puzzle~Kittehface Software~Kittehface Software~Console~Unreleased~Unreleased~Aug 10, 2016~~
Another World: 20th Anniversary Edition~Action-adventure~Martial Hesse-Dreville~The Digital Lounge~No~Jun 25, 2014~Jun 25, 2014~Jun 25, 2014~~
Anoxemia~Adventure, Puzzle~BSK Group~BadLand Games~No~Mar 28, 2017~Mar 28, 2017~Mar 28, 2017~~
Anthem~Action RPG~BioWare~Electronic Arts~No~2018~2018~2018~~
Antigraviator~Racing~Cybernetic Walrus~Iceberg Interactive~No~Q2 2018~Q2 2018~Q2 2018~~
Aqua Kitty UDX: Xbox One Ultra Edition~Action-adventure, Shooter~TIKIPOD~TIKIPOD~No~Unreleased~Feb 2, 2017~Feb 2, 2017~~
AquaNox: Deep Descent~Shooter~Digital Arrow~THQ Nordic~No~2018~2018~2018~~
ACA Neo Geo: A-Z~Assorted~Hamster~Hamster~No~Assorted~Assorted~Assorted~~
Arcade Game Series: Dig Dug~Arcade~Bandai Namco Entertainment~Bandai Namco Entertainment~No~Apr 20, 2016~Apr 20, 2016~Apr 20, 2016~~
Arcade Game Series: Galaga~Arcade~Bandai Namco Entertainment~Bandai Namco Entertainment~No~Apr 20, 2016~Apr 20, 2016~Apr 20, 2016~~
Arcade Game Series: Ms. Pac-Man~Arcade~Bandai Namco Entertainment~Bandai Namco Entertainment~No~Apr 20, 2016~Apr 20, 2016~Apr 20, 2016~~
Arcade Game Series: Pac-Man~Arcade~Bandai Namco Entertainment~Bandai Namco Entertainment~No~Apr 20, 2016~Apr 20, 2016~Apr 20, 2016~~
Aritana & the Harpy's Feather~Platform~Duaik~Duaik~Timed~Unreleased~Unreleased~Sep 9, 2015~~[16]
Ark: Survival Evolved~Action, survival~Studio Wildcard~Studio Wildcard~No~Aug 29, 2017~Aug 29, 2017~Aug 29, 2017~ PC  PA ~
Armello~Role-playing board game~League of Geeks~League of Geeks~No~Aug 30, 2016~Aug 30, 2016~Aug 30, 2016~~
Armikrog~Action & Adventure~Pencil Test Studios~Versus Evil~No~Aug 22, 2016~Aug 22, 2016~Aug 22, 2016~~
Arslan: The Warriors of Legend~Action~Koei Tecmo~Koei Tecmo~No~Feb 9, 2016~Feb 9, 2016~Feb 9, 2016~~
Arrow Heads~Platformer~OddBird~OddBird~No~Q1 2018~Q1 2018~Q1 2018~~
The Artful Escape~Adventure~Beethoven and Dinosaur~Annapurna Interactive~Timed~2017~2017~2017~~[18]
Ashen~Action role-playing~Aurora44~Annapurna Interactive~Timed~2017~2017~2017~~[18]
Ashes Cricket~Sports~Big Ant Studios~Big Ant Studios~No~Nov 16, 2017~Nov 16, 2017~Nov 16, 2017~~
Assassin's Creed IV: Black Flag~Action-adventure, Open world, Stealth~Ubisoft Montreal~Ubisoft~No~Sep 4, 2014~Nov 22, 2013~Nov 22, 2013~~[19]
Assassin's Creed Chronicles: China~Action, adventure~Climax Studios~Ubisoft~No~Apr 20, 2015~Apr 20, 2015~Apr 20, 2015~~
Assassin's Creed Chronicles: India~Action, adventure~Climax Studios~Ubisoft~No~Feb 8, 2016~Feb 8, 2016~Feb 8, 2016~~
Assassin's Creed Chronicles: Russia~Action, adventure~Climax Studios~Ubisoft~No~Jan 11, 2016~Jan 11, 2016~Jan 11, 2016~~
Assassin's Creed Origins~Action, adventure~Ubisoft~Ubisoft~No~Oct 27, 2017~Oct 27, 2017~Oct 27, 2017~~
Assassin's Creed Syndicate~Action Adventure, Open World~Ubisoft Quebec~Ubisoft~No~Nov 12, 2015~Oct 23, 2015~Oct 23, 2015~~[20]
Assassin's Creed: The Ezio Collection~Action Adventure, Open World~VIRTUOS~Ubisoft~No~Nov 14, 2016~Nov 14, 2016~Nov 14, 2016~~
Assassin's Creed Unity~Action-adventure, Open world, Stealth~Ubisoft Toronto~Ubisoft~No~Nov 20, 2014~Nov 14, 2014~Nov 11, 2014~~[21]
The Assembly~Adventure~nDreams~nDreams~No~Jan 20, 2017~Jan 20, 2017~Jan 20, 2017~~
Assetto Corsa~Racing~Kunos Simulazioni~505 Games~No~Aug 30, 2016~Aug 30, 2016~Aug 30, 2016~~
Astroneer~Adventure~System Era Softworks~System Era Softworks~Console~Early Access~Early Access~Early Access~ PA  PC ~
Atari Flashback Classics: Volume 1~Arcade~Code Mystics~Atari~No~Nov 1, 2016~Nov 1, 2016~Nov 1, 2016~~
Atari Flashback Classics: Volume 2~Arcade~Code Mystics~Atari~No~Nov 1, 2016~Nov 1, 2016~Nov 1, 2016~~
Atari Flashback Classics: Volume 3~Arcade~Code Mystics~Atari~No~2017~2017~2017~~
Attack Heroes~Action~Ejoy Games~Tencent~No~Released exclusively in China (Jan 2017)~~
Attack on Titan~Action~Omega Force~Koei Tecmo~No~Aug 30, 2016~Aug 30, 2016~Aug 30, 2016~~
Attack on Titan 2~Action~Omega Force~Koei Tecmo~No~Mar 15, 2018~Mar 20, 2018~Mar 20, 2018~~[22][23]
ATV Renegades~Racing~Nighthawk Interactive~Nighthawk Interactive~No~Apr 18, 2017~Apr 18, 2017~Apr 18, 2017~~
Aven Colony~Simulation~Mothership Entertainment~Team17~No~Jul 25, 2017~Jul 25, 2017~Jul 25, 2017~~
AWAY : Journey to the Unexpected~Adventure~Aurélien Regard & “Jim” Gennisson~Playdius~No~2018~2018~2018~~
Awesomenauts Assemble~Battle Arena~Ronimo Games~Ronimo Games~No~Sep 7, 2016~Sep 7, 2016~Sep 7, 2016~~[24]
Axiom Verge~Metroidvania~Thomas Happ Games~Thomas Happ Games~No~Sep 29, 2016~Sep 29, 2016~Sep 29, 2016~~[25]
Azito x Tatsunoko Legends~Simulator~Hamster Corporation~Hamster Corporation~Yes~Jun 23, 2015~Unreleased~Unreleased~~[26]
Azkend 2: The World Beneath~Puzzle~10tons Ltd.~10tons Ltd.~No~Unreleased~May 6, 2016~May 3, 2016~~
Aztez~Beat 'em up, Strategy~Team Colorblind~Team Colorblind~No~TBA~TBA~TBA~~[27]
Back to the Future: The Game – 30th Anniversary Edition~Action & Adventure~Telltale Games~Telltale Games~No~Unreleased~Oct 16, 2015~Oct 13, 2015~~
Badland: Game of the Year Edition~Platformer~Frogmind~Frogmind~No~May 29, 2015~May 29, 2015~May 29, 2015~~[28]
Baila Latino~Music, Rhythm~OXYGENE MEDIA - Insonnia Team~OXYGENE MEDIA~No~Aug 17, 2016~Aug 17, 2016~Aug 17, 2016~~
Baja: Edge of Control HD~Racing~2XL Games~THQ Nordic~No~Sep 13, 2017~Sep 13, 2017~Sep 13, 2017~~
The Banner Saga~Tactical RPG~Stoic~Versus Evil~No~Jan 12, 2016~Jan 12, 2016~Jan 12, 2016~~
The Banner Saga 2~Tactical RPG~Stoic~Versus Evil~No~Jul 1, 2016~Jul 1, 2016~Jul 1, 2016~~
Bard's Gold~Platformer~Pixel Lantern~Pixel Lantern~No~Unreleased~Jun 17, 2016~Jun 17, 2016~~
Baseball Riot~Puzzle~10tons Ltd.~10tons Ltd.~No~Dec 9, 2015~Dec 9, 2015~Dec 9, 2015~~
Bastion~RPG~Supergiant Games~Warner. Bros. Int. Ent.~No~Dec 12, 2016~Dec 12, 2016~Dec 12, 2016~~
Batman: Arkham Knight~Action-adventure~Rocksteady Studios~Warner Bros. Interactive~No~Unreleased~Jun 23, 2015~Jun 23, 2015~~[29]
Batman: Return to Arkham~Action-adventure~Rocksteady Studios~Warner Bros. Interactive~No~Oct 17, 2016~Oct 17, 2016~Oct 17, 2016~~
Batman: The Enemy Within~Graphic adventure~Telltale Games~Telltale Games~No~Aug 8, 2017~Aug 8, 2017~Aug 8, 2017~~
Batman: The Telltale Series~Graphic adventure~Telltale Games~Telltale Games~No~Aug 2, 2016~Aug 2, 2016~Aug 2, 2016~~
Battalion 1944~First person shooter~Bulkhead Interactive~Square Enix Collective~No~2018~2018~2018~~
Battleborn~Action, MOBA~Gearbox Software~2K Games~No~Feb 9, 2016~May 3, 2016~May 3, 2016~~[30]
Battlefield 1~First-person shooter~DICE~Electronic Arts~No~Oct 21, 2016~Oct 21, 2016~Oct 21, 2016~~
Battlefield 4~First-person shooter~EA Digital Illusions CE~Electronic Arts~No~Sep 4, 2014~Nov 22, 2013~Nov 22, 2013~~[31]
Battlefield Hardline~First-person shooter~Visceral Games~Electronic Arts~No~Mar 19, 2015~Mar 20, 2015~Mar 17, 2015~~[32]
Battlerite~Team Arena Brawler~Stunlock Studios~Stunlock Studios~Timed~2018~2018~2018~~
Battleship~Strategy~Frima Studios~Ubisoft~No~Aug 2, 2016~Aug 2, 2016~Aug 2, 2016~~
Battle Chasers: Nightwar~RPG~Airship Syndicate~THQ Nordic~No~Oct 3, 2017~Oct 3, 2017~Oct 3, 2017~~
Battle Garegga Rev.2016~Scrolling shoot 'em up~M2~M2~No~Sep 29, 2017~Sep 29, 2017~Sep 29, 2017~~
Battle High 2 A+~Fighting~Mattrified Games~Mattrified Games~No~Dec 16, 2015~Dec 16, 2015~Dec 16, 2015~~
Battle Of The Bulge~Strategy~Shenandoah Studio~Slitherine Software~Timed~Aug 25, 2017~Aug 25, 2017~Aug 25, 2017~~
Battle Princess Madelyn~Adventure~Causal Bit Games~Causal Bit Games~No~2017~2017~2017~~
Battle Worlds: Kronos~Turn-Based Strategy~King Art~Nordic Games~No~Apr 26, 2016~Apr 26, 2016~Apr 26, 2016~~
Battlestar Galactica: Deadlock~Strategy~Slitherine Games~Slitherine Games~No~Unreleased~Dec 8, 2017~Dec 8, 2017~~
Beach Buggy Racing~Racing~Vector Unit~Vector Unit~No~Unreleased~May 29, 2015~May 29, 2015~~[33]
Beacon~Rogue-Like~Monothetic~Monothetic~Console~2017~2017~2017~~
Beast Quest~Action-Adventure~Torus Games~Maximum Games~No~Oct 31, 2017~Oct 31, 2017~Oct 31, 2017~~
Beat the Game~Adventure, Music~Worm Animation~Worm Animation~No~2017~2017~2017~~
Beatbuddy: Tale of the Guardians~Action & adventure, Platformer~THREAKS~THREAKS~No~Aug 7, 2015~Aug 7, 2015~Aug 7, 2015~~
Beatsplosion for Kinect~Family, Motion Controlled~Virtual Air Guitar Company Oy~Virtual Air Guitar Company Oy~Yes~Unreleased~Dec 30, 2015~Dec 30, 2015~ K ~
Bedlam~First person shooter~RedBedlam~RedBedlam~No~Unreleased~Oct 16, 2015~Oct 16, 2015~~[16]
Below~Adventure~Capybara Games~Capybara Games~Timed~2017~2017~2017~~[34]
Ben 10~Action-adventure~Outright Games~Bandai Namco Ent.~No~Nov 10, 2017~Nov 10, 2017~Nov 10, 2017~~
Beyond Eyes~Adventure~Tiger & Squid~Team17~No~Aug 4, 2015~Aug 4, 2015~Aug 4, 2015~~[16]
Big Buck Hunter Arcade~Arcade, Shooter~GameMill Entertainment~GameMill Entertainment~No~Unreleased~Oct 24, 2016~Oct 24, 2016~~
Bike Mayhem 2~Racing~Goldmark Studios~Goldmark Studios~Console~Unreleased~Feb 5, 2016~Feb 5, 2016~~
Binaries~Platformer, Puzzle~Ant Workshop~Ground Shatter~No~Unreleased~Aug 29, 2016~Aug 29, 2016~~
The Binding of Isaac: Rebirth~Action-adventure, Dungeon Crawl, Roguelike~Nicalis~Nicalis~No~Unreleased~Dec 9, 2015~Jul 24, 2015~~[35]
Biomutant~Action, Adventure~Experiment 101~THQ Nordic~No~Q1 2018~Q1 2018~Q1 2018~~
Bioshock: The Collection~First-person shooter~Blind Squirrel Games~2K Games~No~Sep 13, 2016~Sep 13, 2016~Sep 13, 2016~~
Bit Dungeon+~Adventure~Dolores Entertainment~Dolores Entertainment~No~May 5, 2017~May 5, 2017~May 5, 2017~~
Black Desert Online~MMORPG~Pearl Abyss~Pearl Abyss~Timed~Q1 2018~Q1 2018~Q1 2018~~
Black Mirror~Adventure~King Art~THQ Nordic~No~Nov 28, 2017~Nov 28, 2017~Nov 28, 2017~~
Black & White Bushido~Fighting~Good Catch~Good Catch~No~May 16, 2017~May 16, 2017~May 16, 2017~~
Black the Fall~Platformer, Adventure~Sand Sailor Studio~Square Enix Collective~No~Jul 11, 2017~Jul 11, 2017~Jul 11, 2017~~
Blackguards – Definitive Edition~Turn-based Tactical RPG~Daedalic Entertainment~Kalypso Media~No~Unreleased~TBA~TBA~~[36]
Blackguards 2~Turn-based Tactical RPG~Daedalic Entertainment~Kalypso Media~No~Sep 12, 2017~Sep 12, 2017~Sep 12, 2017~~
Blackhole: Complete Edition~Puzzle, Platformer~FiolaSoft Studio~1C Publishing~No~Aug 8, 2017~Aug 8, 2017~Aug 8, 2017~~
Blacksea Odyssey~Action, Adventure, RPG~Spiral Summit Games~Team Blacksea Odyssey~Console~Aug 8, 2017~Aug 8, 2017~Aug 8, 2017~~
Blackwood Crossing~Adventure~PaperSeven~PaperSeven~No~Apr 5, 2017~Apr 5, 2017~Apr 5, 2017~~
Bladestorm: Nightmare~Action-adventure~Koei Tecmo~Koei Tecmo~No~Jan 29, 2015~Mar 20, 2015~Mar 17, 2015~~[37]
Blast 'Em Bunnies~Shooter~Nnooo~Nnooo~No~Unreleased~Mar 11, 2016~Mar 11, 2016~~
Blast Brawl 2~Action-adventure, fighting, platformer~Mind's Eye Games~Mind's Eye Games~Timed~Oct 25, 2016~Oct 25, 2016~Oct 25, 2016~~
BlazBlue Chrono Phantasma Extend~Fighting~Arc System Works~Arc System Works (JP)
Aksys Games (NA/EU)~No~Apr 23, 2015~Oct 23, 2015~Jun 30, 2015~~
BLEED~Platform~Bootdisk Revolution / Nephilim Game Studios~Digerati Distribution~No~Aug 24, 2017~Aug 24, 2017~Aug 24, 2017~~
BLEED 2~Platform~Bootdisk Revolution / Nephilim Game Studios~Digerati Distribution~No~Feb 9, 2018~Feb 9, 2018~Feb 9, 2018~~
Blood Bowl 2~Sports, Real-time strategy, Turn-based strategy~Cyanide~Focus Home Interactive~No~Unreleased~Sep 22, 2015~Sep 22, 2015~~[38]
Bloodstained: Ritual of the Night~Metroidvania~Inti Creates~Deep Silver~No~Q1 2018~Q1 2018~Q1 2018~~[39]
Bloody Zombies~Brawler~Paw Print Games~nDreams~No~Sep 21, 2017~Sep 21, 2017~Sep 21, 2017~~
Bloons TD 5~Strategy, Puzzle~Ninja Kiwi~Ninja Kiwi~No~Mar 2, 2017~Mar 2, 2017~Mar 2, 2017~~
Blue Angels: Aerobatic Flight Simulator~Simulation~Rortos~Rortos~No~Unreleased~Dec 1, 2017~Dec 1, 2017~~
Blue-Collar Astronaut~Action~Mutated Software~Mutated Software~No~Unreleased~Mar 17, 2017~Mar 17, 2017~~
Blue Estate~First person shooter, Rail Shooter, Motion-controlled~HESAW~Focus Home Interactive~No~Unreleased~Feb 18, 2015~Feb 18, 2015~~[40]
Blue Rider~Shooter~Ravegan~Ravegan~No~Unreleased~Oct 11, 2016~Oct 11, 2016~~
Blues and Bullets: Episode 1~Action, Adventure~A Crowd Of Monsters~A Crowd Of Monsters~No~Aug 28, 2015~Aug 28, 2015~Aug 28, 2015~~[41]
Boggle~Card & Board~Frima Studios~Ubisoft~No~Aug 4, 2015~Aug 4, 2015~Aug 4, 2015~~
Boiling Bolt~Shooter~Persistant Studio~Plug In Digital~No~Dec 5, 2017~Dec 5, 2017~Dec 5, 2017~~
Bokosuka Wars II~Strategy~Pygmy Studio~Pygmy Studio~No~Nov 9, 2016~Feb 24, 2017~Feb 24, 2017~~
Bombing Busters~Puzzle~Sanuk Games~Sanuk Games~No~Nov 17, 2016~Nov 17, 2016~Nov 17, 2016~~
Book of Demons~Adventure, Hack n Slash~Thing Trunk~Thing Trunk~Console~2017~2017~2017~~
The Book of Unwritten Tales 2~Action & Adventure~King Art~Nordic Games~No~Sep 18, 2015~Sep 18, 2015~Sep 18, 2015~~
Boom Ball for Kinect~Family, Motion-controlled~Virtual Air Guitar Company Oy~Virtual Air Guitar Company Oy~Console~Unreleased~Dec 5, 2014~Nov 28, 2014~ K ~[42]
Boom Ball for Kinect 2~Family, Motion-controlled~Virtual Air Guitar Company Oy~Virtual Air Guitar Company Oy~Yes~Unreleased~Dec 21, 2016~Dec 21, 2016~ K ~
Boom Ball for Kinect 3~Family, Motion-controlled~Virtual Air Guitar Company Oy~Virtual Air Guitar Company Oy~Yes~Unreleased~Dec 2017~Dec 2017~ K ~
Borderlands: The Handsome Collection~Action role-playing, First-person shooter~Gearbox Software~2K Games~No~May 14, 2015~Mar 27, 2015~Mar 24, 2015~~
Brawlout~Fighting~Angry Mob Games~Angry Mob Games~No~2017~2017~2017~~
Breach & Clear: Deadline~Strategy, Simulation~Mighty Rabbit Studios~Mighty Rabbit Studios~No~Unreleased~Aug 3, 2016~Aug 3, 2016~~
Brick Breaker~Puzzle~Sanuk Games~Bigben Interactive~No~Unreleased~Apr 26, 2016~Apr 26, 2016~~
The Bridge~Platforming~The Quantum Astrophysicists Guild~The Quantum Astrophysicists Guild~No~Aug 14, 2015~Aug 14, 2015~Aug 14, 2015~~
Bridge Constructor~Simulation~Clockstone STUDIO~Headup Games~No~Unreleased~Aug 21, 2015~Aug 21, 2015~~[43]
Bridge Constructor Portal~Simulation~Clockstone STUDIO~Headup Games~No~Unreleased~Q1 2018~Q1 2018~~
Bridge Constructor Stunts~Simulation~Clockstone STUDIO~Headup Games~Timed~Unreleased~Dec 16, 2016~Dec 16, 2016~~
Brief Battles~Platform, Fighter~Juicy Cupcake~Juicy Cupcake~Console~Q1 2018~Q1 2018~Q1 2018~~
Broken Age: The Complete Adventure~Point-and-click adventure~Double Fine Prod.~Double Fine Prod.~No~Jun 23, 2017~Jun 23, 2017~Jun 23, 2017~~
Broken Sword 5: The Serpent's Curse~Point-and-click adventure~Revolution Software~Revolution Software~No~Sep 4, 2015~Sep 4, 2015~Sep 4, 2015~~
Brothers: A Tale of Two Sons~Action & Adventure~Starbreeze Studios/The Workshop~505 Games~No~Aug 12, 2015~Aug 12, 2015~Aug 12, 2015~~
Brunswick Pro Bowling~Sports~FarSight Studios~Alliance Digital Media~No~Nov 27, 2015~Nov 27, 2015~Nov 27, 2015~~
The Bug Butcher~Action~Awfully Nice Studios~Triangle Studios~No~Oct 18, 2016~Oct 18, 2016~Oct 18, 2016~~
Bulb Boy~Adventure, Horror~Bulbware~Bulbware~No~Oct 6, 2017~Oct 6, 2017~Oct 6, 2017~~
Bulletstorm: Full Clip Edition~Shooter~Electronic Arts~Gearbox Publishing~No~Apr 7, 2017~Apr 7, 2017~Apr 7, 2017~~
The Bunker~Point & Click, Adventure~Splendy Games~Wales Interactive~No~Unreleased~Sep 22, 2016~Sep 22, 2016~~
Bush Hockey League~Sports~V7 Entertainment~V7 Entertainment~No~Nov 29, 2017~Nov 29, 2017~Nov 29, 2017~~
Butcher~Shooter~Transhuman Design~Crunching Koalas~No~May 10, 2017~May 10, 2017~May 10, 2017~~
Calibre 10 Racing Series~First-person shooter, Racing~Bongfish GmbH~Bongfish GmbH~Console~TBA~TBA~TBA~~[44]
Call of Cthulhu~Adventure, survival horror~Frogwares~Focus Home Interactive~No~2017~2017~2017~~[45]
Call of Duty: Advanced Warfare~First-person shooter~Sledgehammer Games~Activision~No~Nov 13, 2014~Nov 4, 2014~Nov 4, 2014~~[46]
Call of Duty: Black Ops III~First Person Shooter~Treyarch~Activision~No~Nov 6, 2015~Nov 6, 2015~Nov 6, 2015~~[47]
Call of Duty: Ghosts~Shooter~Infinity Ward~Activision/Square Enix (Japan)~No~Sep 4, 2014~Nov 22, 2013~Nov 22, 2013~~[48]
Call of Duty: Infinite Warfare~Shooter~Infinity Ward~Activision~No~Nov 4, 2016~Nov 4, 2016~Nov 4, 2016~~
Call of Duty: Modern Warfare Remastered~Shooter~Infinity Ward~Activision~No~Nov 4, 2016~Nov 4, 2016~Nov 4, 2016~~
Call of Duty: WWII~First-person shooter~Sledgehammer Games, Raven Software~Activision~No~Nov 3, 2017~Nov 3, 2017~Nov 3, 2017~~
